,group,kval,rhoval,Hi,method,baseline_1,baseline_2,rater
0,amateurs,1,0.5,0.5210441937075513,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,1,0.5,0.023469865009128493,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,1,0.5,0.5617577539674052,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,1,0.5,0.34285502638904025,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,1,0.5,0.5918610312547904,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,1,0.5,0.7002716616364141,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,1,0.5,0.759882928349279,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,1,0.5,0.5701441062593672,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,1,0.5,0.4535108950167891,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,1,0.5,0.6017948894913216,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,1,0.5,0.4820554800603726,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,1,0.5,0.7137316106778563,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,1,0.5,0.5547701738996302,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,1,0.5,0.2880698613640609,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,1,0.5,0.7416022968593022,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,1,0.5,0.5627048448779952,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,1,0.5,0.21030321630553672,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,1,0.5,0.5544756656757441,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,1,0.5,0.6424584190335004,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,1,0.5,0.41952776319647495,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,1,0.5,0.5268652440245761,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,1,0.5,0.6326437076882866,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,1,0.5,0.6936157532804632,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,1,0.5,0.27291703851925847,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,1,0.5,0.3442355979344211,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,1,0.5,0.5816709409022213,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,1,0.5,0.2812341657823868,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,1,0.5,0.5442010592754574,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,1,0.5,0.6766058620908545,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,1,0.5,0.2260207351052873,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,1,0.5,0.20006182490289087,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,1,0.5,0.6887829802784402,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,1,0.5,0.41278323332669564,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,1,0.5,0.3869939718493593,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,1,0.5,0.3957603785500804,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,1,0.5,0.522882154613048,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,1,0.5,0.4061548734241326,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,1,0.5,0.7424851587026966,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,1,0.5,0.48289778230829844,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,1,0.5,0.20173622644948647,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,1,0.5,0.4048759540149233,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,1,0.5,0.37325062445460333,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,1,0.5,0.21022343914411776,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,1,0.5,0.5476645761002317,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,1,0.5,0.819147678486752,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,1,0.5,0.6944327236264747,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,1,0.5,0.5503483253726223,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,1,0.5,0.34268579899596324,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,1,0.5,0.6342052622676407,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,1,0.5,0.2726571637911244,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,1,0.5,0.5853403844502176,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,1,0.5,0.5971060763742215,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,1,0.5,0.4095764677430741,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,1,0.5,0.6246631481491274,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,1,0.5,0.5085289868263149,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,1,0.5,0.24258022144688654,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,1,0.5,0.3788447310229947,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,1,0.5,0.5832912982261835,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,1,0.5,0.3465765189305778,Real homophily,0.8947368421052632,0.42826025196256345,96
0,amateurs,1,0.5,0.31634572290979174,Real homophily,0.8947368421052632,0.4294605442130341,97
0,amateurs,1,0.5,0.5754428296825194,Real homophily,0.8947368421052632,0.4294161788228723,98
0,amateurs,1,0.5,0.3926892933569332,Real homophily,0.8947368421052632,0.4294827243210131,99
0,amateurs,1,0.5,0.6841812356299596,Real homophily,0.8947368421052632,0.42926084560703676,100
0,amateurs,1,0.5,0.42085299894683126,Real homophily,0.8947368421052632,0.4290832183390082,101
0,amateurs,1,0.5,0.43492946757612533,Real homophily,0.8947368421052632,0.42928304124426836,102
0,amateurs,1,0.5,0.839836579278637,Real homophily,0.8947368421052632,0.4281265743363349,103
0,amateurs,1,0.5,0.6236007787967629,Real homophily,0.8947368421052632,0.4276358877740439,104
0,amateurs,1,0.5,0.6208170124705303,Real homophily,0.8947368421052632,0.4293052351552222,105
0,amateurs,1,0.5,0.5115532320680346,Real homophily,0.8947368421052632,0.42874986903439366,106
0,amateurs,1,0.5,0.5945992705955562,Real homophily,0.8947368421052632,0.4277697948715967,107
0,amateurs,1,0.5,0.6276510510078169,Real homophily,0.8947368421052632,0.4293939935402871,108
0,amateurs,1,0.5,0.625000459416546,Real homophily,0.8947368421052632,0.4294827243210131,109
0,amateurs,1,0.5,0.31171966801319334,Real homophily,0.8947368421052632,0.4289499253137795,110
0,amateurs,1,0.5,0.5119738862778445,Real homophily,0.8947368421052632,0.42890548047310423,111
0,amateurs,1,0.5,0.5878786725410023,Real homophily,0.8947368421052632,0.42841613022755176,112
0,amateurs,1,0.5,0.40703291852027845,Real homophily,0.8947368421052632,0.4288832554583084,113
0,amateurs,1,0.5,0.550564443421945,Real homophily,0.8947368421052632,0.429238648243326,114
0,amateurs,1,0.5,0.4099616402901136,Real homophily,0.8947368421052632,0.429238648243326,115
0,amateurs,1,0.5,0.7607792245027899,Real homophily,0.8947368421052632,0.42872763190599866,116
0,amateurs,1,0.5,0.6174661675235222,Real homophily,0.8947368421052632,0.4285274198166563,117
0,amateurs,1,0.5,0.5577311823756106,Real homophily,0.8947368421052632,0.4290165796055297,118
0,amateurs,1,0.5,0.2890298969320176,Real homophily,0.8947368421052632,0.4293939935402871,119
0,amateurs,1,0.5,0.19991001655570395,Real homophily,0.8947368421052632,0.42952707936377293,120
0,amateurs,1,0.5,0.28040567855238874,Real homophily,0.8947368421052632,0.4294605442130341,121
0,amateurs,1,0.5,0.410515585564628,Real homophily,0.8947368421052632,0.4290832183390082,122
0,amateurs,1,0.5,0.5880782210468458,Real homophily,0.8947368421052632,0.4291054277937155,123
0,amateurs,1,0.5,0.369994832430063,Real homophily,0.8947368421052632,0.4285274198166563,124
0,amateurs,1,0.5,0.5541941383753574,Real homophily,0.8947368421052632,0.428927703758194,125
0,amateurs,1,0.5,0.3798439431948551,Real homophily,0.8947368421052632,0.4293052351552222,126
0,amateurs,1,0.5,0.5606659719577614,Real homophily,0.8947368421052632,0.42912763552053285,127
0,amateurs,1,0.5,0.4736565321510663,Real homophily,0.8947368421052632,0.4285719235188757,128
0,amateurs,1,0.5,0.6147946248485358,Real homophily,0.8947368421052632,0.4288610287136045,129
0,amateurs,1,0.5,0.6858665180141842,Real homophily,0.8947368421052632,0.42952707936377293,130
0,amateurs,1,0.5,0.4683119563148441,Real homophily,0.8947368421052632,0.4294605442130341,131
0,amateurs,1,0.5,0.4284498990889865,Real homophily,0.8947368421052632,0.4294161788228723,132
0,amateurs,1,0.5,0.6010462677834603,Real homophily,0.8947368421052632,0.4293939935402871,133
0,experts,1,0.75,0.9357263746572214,Real homophily,0.09774436090225563,0.5462111222355677,0
0,experts,1,0.75,0.9154213546642197,Real homophily,0.09774436090225563,0.5514734471867935,1
0,experts,1,0.75,0.8933228860800133,Real homophily,0.09774436090225563,0.5354043751045536,2
0,experts,1,0.75,0.5815640511948575,Real homophily,0.09774436090225563,0.5543902803437576,3
0,experts,1,0.75,0.8887277745062603,Real homophily,0.09774436090225563,0.5537274378760353,4
0,experts,1,0.75,0.9968154572857865,Real homophily,0.09774436090225563,0.5482057966512747,5
0,experts,1,0.75,0.9498878748321092,Real homophily,0.09774436090225563,0.5534042604429927,6
0,experts,1,0.75,0.9223172995061958,Real homophily,0.09774436090225563,0.5350151528428908,7
0,experts,1,0.75,0.9972793642893132,Real homophily,0.09774436090225563,0.546637388678059,8
0,experts,1,0.75,0.5377928139421545,Real homophily,0.09774436090225563,0.5580449968130977,9
0,experts,1,0.75,0.43876523435436304,Real homophily,0.09774436090225563,0.5658916739486043,10
0,experts,1,0.75,0.9216153287455296,Real homophily,0.09774436090225563,0.5448155372121634,11
0,experts,1,0.75,0.945192989395946,Real homophily,0.09774436090225563,0.551799424093168,12
0,experts,1,0.75,0.8686963905877244,Real homophily,0.09774436090225563,0.5663664980279399,13
0,amateurs,1,0.75,0.05431068466705544,Real homophily,0.8947368421052632,0.4294827243210131,14
0,amateurs,1,0.75,0.43566836808766557,Real homophily,0.8947368421052632,0.4288610287136045,15
0,amateurs,1,0.75,0.2198344933050014,Real homophily,0.8947368421052632,0.42861642029014035,16
0,amateurs,1,0.75,0.2854519078223394,Real homophily,0.8947368421052632,0.42821569969828666,17
0,amateurs,1,0.75,0.5908206512823393,Real homophily,0.8947368421052632,0.4283938671080723,18
0,amateurs,1,0.75,0.6212801712813223,Real homophily,0.8947368421052632,0.4295049027045257,19
0,amateurs,1,0.75,0.7023052031165292,Real homophily,0.8947368421052632,0.42399655588515267,20
0,amateurs,1,0.75,0.7436438584982235,Real homophily,0.8947368421052632,0.4257995229317409,21
0,amateurs,1,0.75,0.5203636981248149,Real homophily,0.8947368421052632,0.4286609101320693,22
0,amateurs,1,0.75,0.36054215179424687,Real homophily,0.8947368421052632,0.4293939935402871,23
0,amateurs,1,0.75,0.6523296873197597,Real homophily,0.8947368421052632,0.427814416648243,24
0,amateurs,1,0.75,0.2939401538929287,Real homophily,0.8947368421052632,0.4266519841538839,25
0,amateurs,1,0.75,0.39581968258770495,Real homophily,0.8947368421052632,0.4255522845378773,26
0,amateurs,1,0.75,0.5230101341202593,Real homophily,0.8947368421052632,0.4221367260975859,27
0,amateurs,1,0.75,0.7230968695725754,Real homophily,0.8947368421052632,0.42863866607717066,28
0,amateurs,1,0.75,0.4111708828539576,Real homophily,0.8947368421052632,0.4240417680433579,29
0,amateurs,1,0.75,0.2935395288096746,Real homophily,0.8947368421052632,0.42277313878738615,30
0,amateurs,1,0.75,0.5504449221420826,Real homophily,0.8947368421052632,0.4284606512642443,31
0,amateurs,1,0.75,0.41125692810988523,Real homophily,0.8947368421052632,0.4291720457913041,32
0,amateurs,1,0.75,0.5481700438231265,Real homophily,0.8947368421052632,0.42828252549123724,33
0,amateurs,1,0.75,0.4565593315229144,Real homophily,0.8947368421052632,0.42952707936377293,34
0,amateurs,1,0.75,0.3775783255734086,Real homophily,0.8947368421052632,0.42903879424511704,35
0,amateurs,1,0.75,0.4404967155894518,Real homophily,0.8947368421052632,0.42863866607717066,36
0,amateurs,1,0.75,0.7435871981396,Real homophily,0.8947368421052632,0.42899436323724555,37
0,amateurs,1,0.75,0.5335097957371563,Real homophily,0.8947368421052632,0.42821569969828666,38
0,amateurs,1,0.75,0.023721511095401243,Real homophily,0.8947368421052632,0.4294383623803876,39
0,amateurs,1,0.75,0.5759289345146068,Real homophily,0.8947368421052632,0.4291498415196618,40
0,amateurs,1,0.75,0.35202961268635025,Real homophily,0.8947368421052632,0.4262485024706418,41
0,amateurs,1,0.75,0.610568050658983,Real homophily,0.8947368421052632,0.42921644915293466,42
0,amateurs,1,0.75,0.721839069437059,Real homophily,0.8947368421052632,0.42765820997561693,43
0,amateurs,1,0.75,0.791448972104059,Real homophily,0.8947368421052632,0.4280597120792536,44
0,amateurs,1,0.75,0.5901002437184877,Real homophily,0.8947368421052632,0.42932742734009965,45
0,amateurs,1,0.75,0.46559546385381556,Real homophily,0.8947368421052632,0.4295049027045257,46
0,amateurs,1,0.75,0.6174141960086823,Real homophily,0.8947368421052632,0.42854967253423654,47
0,amateurs,1,0.75,0.49509726974932283,Real homophily,0.8947368421052632,0.42903879424511704,48
0,amateurs,1,0.75,0.729687139301154,Real homophily,0.8947368421052632,0.42810428865437167,49
0,amateurs,1,0.75,0.5679523323172839,Real homophily,0.8947368421052632,0.42797053807856356,50
0,amateurs,1,0.75,0.288298509720324,Real homophily,0.8947368421052632,0.42832706734266973,51
0,amateurs,1,0.75,0.7557394824054564,Real homophily,0.8947368421052632,0.4283938671080723,52
0,amateurs,1,0.75,0.5838368588946605,Real homophily,0.8947368421052632,0.4287053930462811,53
0,amateurs,1,0.75,0.22342944302219248,Real homophily,0.8947368421052632,0.42952707936377293,54
0,amateurs,1,0.75,0.5686718643442921,Real homophily,0.8947368421052632,0.4293496177991021,55
0,amateurs,1,0.75,0.6618978775555369,Real homophily,0.8947368421052632,0.42863866607717066,56
0,amateurs,1,0.75,0.44226275046082547,Real homophily,0.8947368421052632,0.428927703758194,57
0,amateurs,1,0.75,0.5465586548454636,Real homophily,0.8947368421052632,0.42656237060712165,58
0,amateurs,1,0.75,0.6547903450757334,Real homophily,0.8947368421052632,0.42932742734009965,59
0,amateurs,1,0.75,0.7138678706816527,Real homophily,0.8947368421052632,0.42832706734266973,60
0,amateurs,1,0.75,0.2778465640560474,Real homophily,0.8947368421052632,0.4294827243210131,61
0,amateurs,1,0.75,0.36749529466303715,Real homophily,0.8947368421052632,0.42952707936377293,62
0,amateurs,1,0.75,0.600962948311027,Real homophily,0.8947368421052632,0.4293718065324308,63
0,amateurs,1,0.75,0.28537361952356205,Real homophily,0.8947368421052632,0.4293496177991021,64
0,amateurs,1,0.75,0.5634735641949982,Real homophily,0.8947368421052632,0.42890548047310423,65
0,amateurs,1,0.75,0.6947076695966754,Real homophily,0.8947368421052632,0.42859417277077616,66
0,amateurs,1,0.75,0.22838551305031513,Real homophily,0.8947368421052632,0.4294161788228723,67
0,amateurs,1,0.75,0.20666541113274234,Real homophily,0.8947368421052632,0.42928304124426836,68
0,amateurs,1,0.75,0.6987190458375699,Real homophily,0.8947368421052632,0.42785903146633414,69
0,amateurs,1,0.75,0.42423661565592324,Real homophily,0.8947368421052632,0.42765820997561693,70
0,amateurs,1,0.75,0.39996888340656295,Real homophily,0.8947368421052632,0.4293718065324308,71
0,amateurs,1,0.75,0.4072934436071356,Real homophily,0.8947368421052632,0.42897214514006277,72
0,amateurs,1,0.75,0.5308757465974877,Real homophily,0.8947368421052632,0.4288832554583084,73
0,amateurs,1,0.75,0.42204668503033654,Real homophily,0.8947368421052632,0.42912763552053285,74
0,amateurs,1,0.75,0.7661278147394538,Real homophily,0.8947368421052632,0.4259567456786278,75
0,amateurs,1,0.75,0.5087957423535036,Real homophily,0.8947368421052632,0.4287053930462811,76
0,amateurs,1,0.75,0.2184297611940845,Real homophily,0.8947368421052632,0.4290832183390082,77
0,amateurs,1,0.75,0.42175102756401434,Real homophily,0.8947368421052632,0.42928304124426836,78
0,amateurs,1,0.75,0.37881546163128393,Real homophily,0.8947368421052632,0.42921644915293466,79
0,amateurs,1,0.75,0.21140857901764737,Real homophily,0.8947368421052632,0.42890548047310423,80
0,amateurs,1,0.75,0.5637993116428878,Real homophily,0.8947368421052632,0.4293496177991021,81
0,amateurs,1,0.75,0.844794009104491,Real homophily,0.8947368421052632,0.42745724745870545,82
0,amateurs,1,0.75,0.7580685499690041,Real homophily,0.8947368421052632,0.4290610071562093,83
0,amateurs,1,0.75,0.5843486527872008,Real homophily,0.8947368421052632,0.4290610071562093,84
0,amateurs,1,0.75,0.3542038982773273,Real homophily,0.8947368421052632,0.4290610071562093,85
0,amateurs,1,0.75,0.6626321763134471,Real homophily,0.8947368421052632,0.428927703758194,86
0,amateurs,1,0.75,0.2934382629243379,Real homophily,0.8947368421052632,0.42926084560703676,87
0,amateurs,1,0.75,0.590296693230289,Real homophily,0.8947368421052632,0.42952707936377293,88
0,amateurs,1,0.75,0.6414681869517241,Real homophily,0.8947368421052632,0.42926084560703676,89
0,amateurs,1,0.75,0.42529262311748806,Real homophily,0.8947368421052632,0.4293052351552222,90
0,amateurs,1,0.75,0.6500095118003407,Real homophily,0.8947368421052632,0.42797053807856356,91
0,amateurs,1,0.75,0.5257758637695045,Real homophily,0.8947368421052632,0.4287053930462811,92
0,amateurs,1,0.75,0.2644947041727183,Real homophily,0.8947368421052632,0.4294605442130341,93
0,amateurs,1,0.75,0.386641186461355,Real homophily,0.8947368421052632,0.4294827243210131,94
0,amateurs,1,0.75,0.602559475607355,Real homophily,0.8947368421052632,0.4286609101320693,95
0,amateurs,1,0.75,0.36036065460532274,Real homophily,0.8947368421052632,0.42826025196256345,96
